0.0049999,0.0099997,0.014999,0.019999,0.024999,0.029999,0.035,0.040001,0.045003,0.050006,0.05501,0.060015,0.065021,0.070029,0.075038,0.080048,0.085058,0.090068,0.095079,0.10009,0.1051,0.11011,0.11512,0.12013,0.12514,0.13015,0.13516,0.14017,0.14518,0.15019,0.1552,0.16021,0.16521,0.17022,0.17523,0.18024,0.18525,0.19025,0.19526,0.20027,0.20528,0.21028,0.21529,0.2203,0.22531,0.23032,0.23533,0.24034,0.24535,0.25036,0.25538,0.26039,0.2654,0.27042,0.27544,0.28046,0.28548,0.2905,0.29552,0.30054,0.30557,0.31059,0.31562,0.32065,0.32567,0.3307,0.33573,0.34076,0.34579,0.35082,0.35585,0.36088,0.3659,0.37093,0.37596,0.38099,0.38603,0.39106,0.39609,0.40112,0.40616,0.41119,0.41622,0.42125,0.42628,0.43132,0.43635,0.44138,0.44642,0.45145,0.45648,0.46151,0.46655,0.47158,0.47661,0.48165,0.48668,0.49171,0.49675,0.50178,0.50682,0.51186,0.51689,0.52193,0.52697,0.532,0.53704,0.54208,0.54713,0.55217,0.55721,0.56226,0.5673,0.57235,0.5774,0.58245,0.5875,0.59255,0.5976,0.60266,0.60772,0.61278,0.61784,0.6229,0.62796,0.63303,0.63809,0.64316,0.64823,0.6533,0.65838,0.66345,0.66853,0.67361,0.67869,0.68378,0.68886,0.69395,0.69904,0.70413,0.70922,0.71432,0.71942,0.72453,0.72963,0.73475,0.73986,0.74498,0.7501,0.75522,0.76034,0.76547,0.77061,0.77574,0.78088,0.78602,0.79116,0.79631,0.80146,0.80661,0.81177,0.81692,0.82208,0.82725,0.83241,0.83758,0.84275,0.84793,0.85311,0.85829,0.86347,0.86865,0.87384,0.87903,0.88422,0.88942,0.89461,0.89981,0.90501,0.91021,0.91541,0.92062,0.92583,0.93103,0.93624,0.94145,0.94667,0.95188,0.9571,0.96232,0.96754,0.97276,0.97798,0.98321,0.98844,0.99367,0.99891,1.0041,1.0094,1.0146,1.0199,1.0251,1.0304,1.0356,1.0409,1.0462,1.0514,1.0567,1.062,1.0672,1.0725,1.0778,1.0831,1.0884,1.0937,1.099,1.1043,1.1096,1.1149,1.1202,1.1255,1.1308,1.1361,1.1415,1.1468,1.1521,1.1574,1.1628,1.1681,1.1735,1.1788,1.1842,1.1895,1.1949,1.2002,1.2056,1.2109,1.2163,1.2217,1.227,1.2324,1.2378,1.2431,1.2485,1.2539,1.2593,1.2647,1.2701,1.2755,1.2809,1.2863,1.2917,1.2971,1.3025,1.3079,1.3133,1.3187,1.3241,1.3295,1.3349,1.3404,1.3458,1.3512,1.3566,1.3621,1.3675,1.373,1.3784,1.3838,1.3893,1.3948,1.4002,1.4057,1.4111,1.4166,1.4221,1.4276,1.433,1.4385,1.444,1.4495,1.455,1.4605,1.466,1.4715,1.477,1.4825,1.4881,1.4936,1.4991,1.5047,1.5102,1.5157,1.5213,1.5268,1.5324,1.538,1.5435,1.5491,1.5547,1.5602,1.5658,1.5714,1.577,1.5826,1.5882,1.5938,1.5994,1.605,1.6106,1.6163,1.6219,1.6275,1.6332,1.6388,1.6445,1.6501,1.6558,1.6615,1.6672,1.6728,1.6785,1.6842,1.6899,1.6956,1.7014,1.7071,1.7128,1.7185,1.7242,1.73,1.7357,1.7415,1.7472,1.753,1.7587,1.7645,1.7702,1.776,1.7818,1.7876,1.7934,1.7991,1.8049,1.8107,1.8165,1.8223,1.8281,1.8339,1.8397,1.8455,1.8514,1.8572,1.863,1.8688,1.8747,1.8805,1.8863,1.8922,1.898,1.9039,1.9097,1.9156,1.9214,1.9273,1.9331,1.939,1.9449,1.9507,1.9566,1.9625,1.9684,1.9743,1.9802,1.9861,1.992,1.9979,2.0038,2.0097,2.0156,2.0215,2.0275,2.0334,2.0393,2.0453,2.0512,2.0572,2.0631,2.0691,2.075,2.081,2.087,2.093,2.0989,2.1049,2.1109,2.1169,2.1229,2.129,2.135,2.141,2.147,2.1531,2.1591,2.1651,2.1712,2.1773,2.1833,2.1894,2.1954,2.2015,2.2076,2.2137,2.2198,2.2259,2.2319,2.238,2.2442,2.2503,2.2564,2.2625,2.2686,2.2747,2.2809,2.287,2.2931,2.2993,2.3054,2.3115,2.3177,2.3239,2.33,2.3362,2.3423,2.3485,2.3547,2.3608,2.367,2.3732,2.3794,2.3856,2.3918,2.3979,2.4041,2.4103,2.4165,2.4227,2.4289,2.4351,2.4413,2.4475,2.4537,2.4599,2.4662,2.4724,2.4786,2.4848,2.491,2.4972,2.5034,2.5097,2.5159,2.5221,2.5283,2.5345,2.5408,2.547,2.5532,2.5594,2.5657,2.5719,2.5781,2.5844,2.5906,2.5968,2.6031,2.6093,2.6156,2.6218,2.628,2.6343,2.6405,2.6468,2.653,2.6593,2.6655,2.6718,2.678,2.6843,2.6906,2.6968,2.7031,2.7093,2.7156,2.7219,2.7281,2.7344,2.7407,2.7469,2.7532,2.7594,2.7657,2.772,2.7782,2.7845,2.7907,2.797,2.8032,2.8095,2.8157,2.822,2.8282,2.8345,2.8407,2.847,2.8532,2.8594,2.8657,2.8719,2.8782,2.8844,2.8906,2.8968,2.9031,2.9093,2.9155,2.9217,2.928,2.9342,2.9404,2.9466,2.9528,2.9591,2.9653,2.9715,2.9777,2.9839,2.9901,2.9963,3.0025,3.0087,3.0149,3.0211,3.0273,3.0335,3.0397,3.0458,3.052,3.0582,3.0644,3.0705,3.0767,3.0828,3.089,3.0951,3.1013,3.1074,3.1136,3.1197,3.1259,3.132,3.1381,3.1442,3.1503,3.1565,3.1626,3.1687,3.1748,3.1809,3.187,3.1931,3.1992,3.2053,3.2113,3.2174,3.2235,3.2296,3.2356,3.2417,3.2478,3.2538,3.2599,3.2659,3.272,3.278,3.2841,3.2901,3.2961,3.3022,3.3082,3.3142,3.3202,3.3262,3.3322,3.3382,3.3442,3.3502,3.3562,3.3622,3.3682,3.3742,3.3802,3.3861,3.3921,3.3981,3.404,3.41,3.4159,3.4219,3.4278,3.4338,3.4397,3.4456,3.4515,3.4575,3.4634,3.4693,3.4752,3.4811,3.487,3.4929,3.4988,3.5047,3.5106,3.5165,3.5223,3.5282,3.5341,3.5399,3.5458,3.5516,3.5575,3.5633,3.5692,3.575,3.5808,3.5866,3.5925,3.5983,3.6041,3.6099,3.6156,3.6214,3.6272,3.633,3.6387,3.6445,3.6502,3.656,3.6617,3.6675,3.6732,3.6789,3.6846,3.6904,3.6961,3.7018,3.7075,3.7132,3.7188,3.7245,3.7302,3.7359,3.7415,3.7472,3.7528,3.7585,3.7641,3.7698,3.7754,3.781,3.7867,3.7923,3.7979,3.8035,3.8091,3.8147,3.8203,3.8259,3.8315,3.8371,3.8427,3.8482,3.8538,3.8593,3.8649,3.8704,3.876,3.8815,3.8871,3.8926,3.8981,3.9036,3.9091,3.9147,3.9202,3.9257,3.9312,3.9366,3.9421,3.9476,3.9531,3.9586,3.964,3.9695,3.975,3.9804,3.9859,3.9913,3.9967,4.0022,4.0076,4.013,4.0185,4.0239,4.0293,4.0347,4.0401,4.0455,4.0509,4.0563,4.0617,4.0671,4.0725,4.0779,4.0832,4.0886,4.094,4.0993,4.1047,4.11,4.1154,4.1207,4.1261,4.1314,4.1367,4.1421,4.1474,4.1527,4.158,4.1633,4.1686,4.1739,4.1792,4.1845,4.1898,4.1951,4.2003,4.2056,4.2109,4.2161,4.2214,4.2267,4.2319,4.2372,4.2424,4.2476,4.2529,4.2581,4.2633,4.2685,4.2738,4.279,4.2842,4.2894,4.2946,4.2998,4.305,4.3102,4.3154,4.3206,4.3257,4.3309,4.3361,4.3412,4.3464,4.3516,4.3567,4.3619,4.367,4.3722,4.3773,4.3825,4.3876,4.3927,4.3978,4.403,4.4081,4.4132,4.4183,4.4234,4.4285,4.4336,4.4387,4.4438,4.4489,4.454,4.4591,4.4642,4.4693,4.4744,4.4794,4.4845,4.4896,4.4947,4.4997,4.5048,4.5099,4.5149,4.52,4.525,4.5301,4.5351,4.5402,4.5452,4.5503,4.5553,4.5604,4.5654,4.5705,4.5755,4.5805,4.5856,4.5906,4.5956,4.6006,4.6057,4.6107,4.6157,4.6207,4.6257,4.6307,4.6357,4.6407,4.6457,4.6507,4.6557,4.6607,4.6657,4.6706,4.6756,4.6806,4.6856,4.6905,4.6955,4.7004,4.7054,4.7104,4.7153,4.7202,4.7252,4.7301,4.7351,4.74,4.7449,4.7499,4.7548,4.7597,4.7646,4.7696,4.7745,4.7794,4.7843,4.7892,4.7941,4.799,4.8039,4.8088,4.8137,4.8185,4.8234,4.8283,4.8332,4.838,4.8429,4.8477,4.8526,4.8574,4.8623,4.8671,4.872,4.8768,4.8816,4.8865,4.8913,4.8961,4.9009,4.9057,4.9105,4.9153,4.9201,4.9249,4.9297,4.9345,4.9392,4.944,4.9488,4.9535,4.9583,4.9631,4.9678,4.9726,4.9773,4.982,4.9868,4.9915,4.9962,5.001,5.0057,5.0104,5.0151,5.0198,5.0245,5.0292,5.0339,5.0386,5.0433,5.048,5.0527,5.0573,5.062,5.0666,5.0713,5.0759,5.0806,5.0852,5.0899,5.0945,5.0991,5.1037,5.1083,5.1129,5.1175,5.1221,5.1267,5.1313,5.1358,5.1404,5.145,5.1495,5.154,5.1586,5.1631,5.1676,5.1721,5.1766,5.1811,5.1856,5.1901,5.1946,5.199,5.2035,5.2079,5.2124,5.2168,5.2212,5.2257,5.2301,5.2345,5.2389,5.2433,5.2476,5.252,5.2564,5.2607,5.2651,5.2694,5.2738,5.2781,5.2824,5.2867,5.291,5.2953,5.2996,5.3039,5.3082,5.3124,5.3167,5.3209,5.3251,5.3294,5.3336,5.3378,5.342,5.3462,5.3504,5.3545,5.3587,5.3628,5.367,5.3711,5.3752,5.3794,5.3835,5.3876,5.3917,5.3957,5.3998,5.4038,5.4079,5.4119,5.416,5.42,5.424,5.428,5.432,5.436,5.4399,5.4439,5.4478,5.4518,5.4557,5.4596,5.4635,5.4674,5.4713,5.4752,5.479,5.4829,5.4867,5.4906,5.4944,5.4982,5.502,5.5058,5.5095,5.5133,5.517,5.5208,5.5245,5.5282,5.5319,5.5356,5.5393,5.5429,5.5466,5.5502,5.5539,5.5575,5.5611,5.5647,5.5682,5.5718,5.5753,5.5789,5.5824,5.5859,5.5894,5.5929,5.5964,5.5998,5.6033,5.6067,5.6101,5.6135,5.6169,5.6203,5.6236,5.627,5.6303,5.6337,5.637,5.6403,5.6435,5.6468,5.65,5.6533,5.6565,5.6597,5.6629,5.666,5.6692,5.6723,5.6755,5.6786,5.6816,5.6847,5.6878,5.6908,5.6938,5.6968,5.6998,5.7028,5.7058,5.7087,5.7116,5.7146,5.7174,5.7203,5.7232,5.726,5.7289,5.7317,5.7345,5.7372,5.74,5.7427,5.7455,5.7482,5.7509,5.7535,5.7562,5.7588,5.7614,5.764,5.7666,5.7692,5.7717,5.7742,5.7767,5.7792,5.7817,5.7842,5.7866,5.789,5.7914,5.7938,5.7961,5.7985,5.8008,5.8031,5.8054,5.8076,5.8099,5.8121,5.8143,5.8165,5.8186,5.8208,5.8229,5.825,5.8271,5.8292,5.8312,5.8333,5.8353,5.8373,5.8392,5.8412,5.8431,5.845,5.8469,5.8488,5.8506,5.8525,5.8543,5.8561,5.8578,5.8596,5.8613,5.863,5.8647,5.8664,5.868,5.8696,5.8712,5.8728,5.8744,5.8759,5.8774,5.8789,5.8804,5.8818,5.8832,5.8846,5.886,5.8873,5.8887,5.89,5.8913,5.8925,5.8938,5.895,5.8962,5.8973,5.8985,5.8996,5.9007,5.9018,5.9028,5.9038,5.9048,5.9058,5.9068,5.9077,5.9086,5.9095,5.9103,5.9112,5.912,5.9128,5.9135,5.9142,5.9149,5.9156,5.9163,5.9169,5.9175,5.9181,5.9186,5.9191,5.9196,5.9201,5.9205,5.9209,5.9213,5.9217,5.922,5.9223,5.9226,5.9228,5.9231,5.9233,5.9235,5.9236,5.9237,5.9239,5.9239,5.924,5.924,5.924,5.924,5.9239,5.9238,5.9237,5.9236,5.9234,5.9232,5.9229,5.9227,5.9224,5.9221,5.9217,5.9214,5.921,5.9205,5.9201,5.9196,5.9191,5.9185,5.918,5.9173,5.9167,5.916,5.9153,5.9146,5.9139,5.9131,5.9123,5.9114,5.9105,5.9096,5.9087,5.9077,5.9068,5.9057,5.9047,5.9036,5.9025,5.9014,5.9002,5.899,5.8978,5.8965,5.8953,5.894,5.8926,5.8913,5.8899,5.8885,5.887,5.8855,5.884,5.8825,5.881,5.8794,5.8778,5.8761,5.8745,5.8728,5.8711,5.8693,5.8675,5.8657,5.8639,5.8621,5.8602,5.8583,5.8564,5.8544,5.8524,5.8504,5.8484,5.8463,5.8442,5.8421,5.84,5.8378,5.8356,5.8334,5.8312,5.8289,5.8267,5.8244,5.822,5.8197,5.8173,5.8149,5.8125,5.81,5.8075,5.805,5.8025,5.8,5.7974,5.7948,5.7922,5.7895,5.7869,5.7842,5.7815,5.7787,5.776,5.7732,5.7704,5.7676,5.7647,5.7619,5.759,5.7561,5.7531,5.7502,5.7472,5.7442,5.7412,5.7381,5.7351,5.732,5.7289,5.7258,5.7227,5.7195,5.7163,5.7131,5.7099,5.7067,5.7034,5.7001,5.6968,5.6935,5.6901,5.6868,5.6834,5.68,5.6766,5.6731,5.6697,5.6662,5.6627,5.6592,5.6557,5.6521,5.6485,5.645,5.6413,5.6377,5.6341,5.6304,5.6268,5.6231,5.6194,5.6156,5.6119,5.6081,5.6043,5.6005,5.5967,5.5929,5.589,5.5852,5.5813,5.5774,5.5735,5.5695,5.5656,5.5616,5.5576,5.5536,5.5496,5.5455,5.5415,5.5374,5.5333,5.5292,5.5251,5.5209,5.5168,5.5126,5.5084,5.5042,5.5,5.4957,5.4915,5.4872,5.4829,5.4786,5.4743,5.47,5.4656,5.4613,5.4569,5.4525,5.4481,5.4436,5.4392,5.4348,5.4303,5.4258,5.4213,5.4168,5.4123,5.4077,5.4032,5.3986,5.394,5.3894,5.3848,5.3802,5.3756,5.3709,5.3663,5.3616,5.3569,5.3522,5.3475,5.3428,5.338,5.3333,5.3285,5.3238,5.319,5.3142,5.3094,5.3046,5.2998,5.2949,5.2901,5.2852,5.2803,5.2754,5.2705,5.2656,5.2607,5.2558,5.2508,5.2459,5.2409,5.2359,5.231,5.226,5.2209,5.2159,5.2109,5.2058,5.2008,5.1957,5.1906,5.1856,5.1805,5.1753,5.1702,5.1651,5.16,5.1548,5.1496,5.1445,5.1393,5.1341,5.1289,5.1237,5.1185,5.1132,5.108,5.1027,5.0975,5.0922,5.0869,5.0817,5.0764,5.0711,5.0657,5.0604,5.0551,5.0498,5.0444,5.0391,5.0337,5.0283,5.023,5.0176,5.0122,5.0068,5.0014,4.996,4.9906,4.9851,4.9797,4.9743,4.9688,4.9634,4.9579,4.9524,4.947,4.9415,4.936,4.9305,4.925,4.9195,4.914,4.9085,4.903,4.8975,4.8919,4.8864,4.8808,4.8753,4.8697,4.8642,4.8586,4.853,4.8474,4.8418,4.8362,4.8306,4.825,4.8194,4.8138,4.8081,4.8025,4.7969,4.7912,4.7856,4.7799,4.7742,4.7686,4.7629,4.7572,4.7515,4.7458,4.7401,4.7344,4.7287,4.723,4.7172,4.7115,4.7058,4.7,4.6943,4.6885,4.6828,4.677,4.6712,4.6655,4.6597,4.6539,4.6481,4.6423,4.6365,4.6307,4.6249,4.6191,4.6133,4.6074,4.6016,4.5958,4.59,4.5841,4.5783,4.5724,4.5666,4.5607,4.5548,4.549,4.5431,4.5372,4.5313,4.5254,4.5195,4.5136,4.5077,4.5018,4.4958,4.4899,4.484,4.478,4.4721,4.4661,4.4602,4.4542,4.4482,4.4423,4.4363,4.4303,4.4243,4.4183,4.4123,4.4063,4.4003,4.3943,4.3882,4.3822,4.3762,4.3701,4.3641,4.358,4.352,4.3459,4.3398,4.3338,4.3277,4.3216,4.3155,4.3094,4.3033,4.2972,4.291,4.2849,4.2788,4.2726,4.2665,4.2603,4.2542,4.248,4.2418,4.2357,4.2295,4.2233,4.2171,4.2108,4.2046,4.1984,4.1922,4.1859,4.1797,4.1734,4.1671,4.1608,4.1546,4.1483,4.142,4.1357,4.1293,4.123,4.1167,4.1104,4.104,4.0976,4.0913,4.0849,4.0785,4.0722,4.0658,4.0594,4.053,4.0466,4.0401,4.0337,4.0273,4.0208,4.0144,4.0079,4.0015,3.995,3.9885,3.9821,3.9756,3.9691,3.9626,3.9561,3.9495,3.943,3.9365,3.93,3.9234,3.9169,3.9103,3.9037,3.8972,3.8906,3.884,3.8774,3.8708,3.8642,3.8576,3.851,3.8444,3.8378,3.8311,3.8245,3.8179,3.8112,3.8046,3.7979,3.7912,3.7845,3.7779,3.7712,3.7645,3.7578,3.7511,3.7443,3.7376,3.7309,3.7242,3.7174,3.7107,3.7039,3.6971,3.6904,3.6836,3.6768,3.67,3.6632,3.6564,3.6495,3.6427,3.6359,3.629,3.6222,3.6153,3.6085,3.6016,3.5947,3.5879,3.581,3.5741,3.5672,3.5603,3.5533,3.5464,3.5395,3.5325,3.5256,3.5186,3.5117,3.5047,3.4977,3.4907,3.4837,3.4767,3.4697,3.4627,3.4557,3.4487,3.4416,3.4346,3.4275,3.4205,3.4134,3.4063,3.3992,3.3922,3.3851,3.3779,3.3708,3.3637,3.3566,3.3494,3.3423,3.3351,3.3279,3.3208,3.3136,3.3064,3.2992,3.2919,3.2847,3.2775,3.2702,3.263,3.2557,3.2484,3.2411,3.2338,3.2265,3.2192,3.2118,3.2045,3.1971,3.1897,3.1823,3.1749,3.1675,3.1601,3.1527,3.1452,3.1378,3.1303,3.1228,3.1153,3.1078,3.1003,3.0928,3.0852,3.0777,3.0701,3.0626,3.055,3.0474,3.0398,3.0322,3.0245,3.0169,3.0092,3.0016,2.9939,2.9862,2.9785,2.9708,2.963,2.9553,2.9475,2.9398,2.932,2.9242,2.9164,2.9086,2.9007,2.8929,2.885,2.8771,2.8693,2.8614,2.8534,2.8455,2.8376,2.8296,2.8217,2.8137,2.8057,2.7977,2.7897,2.7816,2.7736,2.7655,2.7575,2.7494,2.7413,2.7332,2.7251,2.7169,2.7088,2.7006,2.6924,2.6843,2.6761,2.6679,2.6596,2.6514,2.6431,2.6349,2.6266,2.6183,2.61,2.6017,2.5934,2.5851,2.5767,2.5683,2.56,2.5516,2.5432,2.5348,2.5263,2.5179,2.5095,2.501,2.4925,2.484,2.4755,2.467,2.4585,2.45,2.4414,2.4329,2.4243,2.4157,2.4071,2.3985,2.3899,2.3812,2.3726,2.3639,2.3552,2.3465,2.3378,2.3291,2.3204,2.3117,2.3029,2.2942,2.2854,2.2766,2.2678,2.259,2.2502,2.2414,2.2325,2.2237,2.2148,2.206,2.1971,2.1882,2.1793,2.1704,2.1614,2.1525,2.1436,2.1346,2.1256,2.1167,2.1077,2.0987,2.0897,2.0806,2.0716,2.0625,2.0535,2.0444,2.0353,2.0263,2.0172,2.008,1.9989,1.9898,1.9806,1.9715,1.9623,1.9531,1.9439,1.9347,1.9255,1.9163,1.907,1.8978,1.8885,1.8792,1.8699,1.8606,1.8513,1.842,1.8326,1.8233,1.8139,1.8046,1.7952,1.7858,1.7764,1.767,1.7575,1.7481,1.7386,1.7292,1.7197,1.7102,1.7007,1.6912,1.6816,1.6721,1.6625,1.653,1.6434,1.6338,1.6242,1.6146,1.6049,1.5953,1.5856,1.576,1.5663,1.5566,1.5469,1.5372,1.5274,1.5177,1.5079,1.4982,1.4884,1.4786,1.4688,1.459,1.4491,1.4393,1.4294,1.4196,1.4097,1.3998,1.3899,1.38,1.3701
